collection,transcript,reason
Clinical-Eng,Conti/Conti4/TD-spontaneous/s21.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s22.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s23.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s24.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s26.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s27.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s28.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s29.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s30.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s31.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s32.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s33.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s34.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s35.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s36.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s37.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s38.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s39.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s40.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s41.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s42.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s43.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s44.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s45.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s46.cha,weak_text_identity
Clinical-Eng,Conti/Conti4/TD-spontaneous/s47.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/0noaudio/475.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/0noaudio/477.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/0noaudio/482.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/0noaudio/523.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/0noaudio/575.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/0noaudio/613.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/413.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/444.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/479.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/529.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/568.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/570.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/572.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/574.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/607.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/609.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/617.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/625.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/678.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/717.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/721.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/725.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/729.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/733.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/777.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/817.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/821.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/825.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/829.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/871.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/878.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/880.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/922.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/926.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/A/973.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/427.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/480.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/527.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/531.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/535.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/567.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/569.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/576.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/611.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/667.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/673.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/679.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/680.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/723.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/727.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/731.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/735.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/739.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/774.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/778.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/819.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/823.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/827.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/831.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/870.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/872.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/874.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/875.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/877.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/879.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/903.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/920.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/924.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/928.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/932.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/934.cha,weak_text_identity
Clinical-Eng,ENNI/SLI/B/935.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/401.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/405.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/406.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/409.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/410.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/417.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/418.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/421.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/425.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/429.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/441.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/448.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/452.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/456.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/457.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/460.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/464.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/468.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/471.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/501.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/502.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/505.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/506.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/509.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/510.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/513.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/514.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/517.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/518.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/522.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/526.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/530.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/538.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/541.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/544.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/545.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/548.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/549.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/553.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/555.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/559.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/561.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/562.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/564.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/601.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/602.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/605.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/606.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/610.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/614.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/618.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/622.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/626.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/630.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/634.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/637.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/641.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/645.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/649.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/650.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/653.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/654.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/657.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/660.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/661.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/665.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/670.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/671.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/677.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/701.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/702.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/705.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/706.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/709.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/713.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/714.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/718.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/722.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/726.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/730.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/737.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/738.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/746.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/752.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/756.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/757.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/761.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/762.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/765.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/766.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/767.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/769.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/771.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/773.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/801.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/802.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/805.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/806.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/809.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/810.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/813.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/818.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/830.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/836.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/837.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/840.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/844.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/845.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/848.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/849.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/852.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/853.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/856.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/865.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/869.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/902.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/905.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/906.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/909.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/910.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/913.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/914.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/917.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/918.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/921.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/925.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/929.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/933.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/937.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/941.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/945.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/953.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/957.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/958.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/961.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/962.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/966.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/968.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/970.cha,weak_text_identity
Clinical-Eng,ENNI/TD/A/972.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/403.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/404.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/407.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/408.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/411.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/412.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/415.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/416.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/419.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/423.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/439.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/443.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/446.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/450.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/454.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/455.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/458.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/459.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/461.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/463.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/465.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/466.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/469.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/472.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/503.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/504.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/507.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/508.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/511.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/512.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/515.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/516.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/520.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/523.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/524.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/528.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/532.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/533.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/539.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/543.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/547.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/551.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/557.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/565.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/571.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/603.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/604.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/608.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/612.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/615.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/616.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/620.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/624.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/628.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/632.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/636.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/639.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/647.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/648.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/651.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/652.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/655.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/656.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/658.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/659.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/663.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/664.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/669.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/676.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/704.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/707.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/708.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/711.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/712.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/716.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/720.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/724.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/728.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/732.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/736.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/743.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/744.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/748.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/750.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/754.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/755.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/758.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/759.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/760.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/763.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/764.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/768.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/770.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/772.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/803.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/804.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/808.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/811.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/812.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/815.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/816.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/820.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/822.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/824.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/826.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/828.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/834.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/838.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/842.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/843.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/847.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/850.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/851.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/854.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/863.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/866.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/867.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/868.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/904.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/907.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/908.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/911.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/912.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/915.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/916.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/919.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/923.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/927.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/931.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/939.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/947.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/949.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/951.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/955.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/956.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/959.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/960.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/963.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/964.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/967.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/969.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/971.cha,weak_text_identity
Clinical-Eng,ENNI/TD/B/974.cha,weak_text_identity
Clinical-Eng,EisenbergGuo/SLI/019JC.cha,weak_text_identity
Clinical-Eng,EisenbergGuo/SLI/021RS.cha,weak_text_identity
Clinical-Eng,EisenbergGuo/SLI/068SW.cha,weak_text_identity
Clinical-Eng,EisenbergGuo/SLI/071YV.cha,weak_text_identity
Clinical-Eng,EisenbergGuo/TD/006MD.cha,weak_text_identity
Clinical-Eng,EisenbergGuo/TD/009JL.cha,weak_text_identity
Clinical-Eng,EisenbergGuo/TD/020MV.cha,weak_text_identity
Clinical-Eng,EisenbergGuo/TD/028MH.cha,weak_text_identity
Clinical-Eng,EisenbergGuo/TD/030SN.cha,weak_text_identity
Clinical-Eng,EisenbergGuo/TD/043MS.cha,weak_text_identity
Clinical-Eng,EisenbergGuo/TD/052NR.cha,weak_text_identity
Clinical-Eng,EisenbergGuo/TD/058NR.cha,weak_text_identity
Clinical-Eng,EisenbergGuo/TD/072AG.cha,weak_text_identity
Clinical-Eng,EllisWeismer/LT/30ec/11016.cha,weak_text_identity
Clinical-Eng,EllisWeismer/LT/30ec/12036.cha,weak_text_identity
Clinical-Eng,EllisWeismer/LT/30ec/12074.cha,weak_text_identity
Clinical-Eng,EllisWeismer/LT/30ec/12081.cha,weak_text_identity
Clinical-Eng,EllisWeismer/LT/30pc/11043.cha,weak_text_identity
Clinical-Eng,EllisWeismer/LT/30pc/12076.cha,weak_text_identity
Clinical-Eng,EllisWeismer/LT/30pc/12083.cha,weak_text_identity
Clinical-Eng,EllisWeismer/LT/42ec/22169.cha,missing_chat_age
Clinical-Eng,EllisWeismer/TD/30ec/22118.cha,missing_original_age
Clinical-Eng,EllisWeismer/TD/30ec/22120.cha,missing_original_age
Clinical-Eng,EllisWeismer/TD/30ec/22128.cha,missing_original_age
Clinical-Eng,EllisWeismer/TD/30pc/21173.cha,weak_text_identity
Clinical-Eng,Feldman/Narrative/SLI/fri96.cha,outside_age_range
Clinical-Eng,Feldman/Narrative/SLI/gam96.cha,outside_age_range
Clinical-Eng,Feldman/Narrative/SLI/hin60.cha,weak_text_identity
Clinical-Eng,Feldman/Narrative/TD/zi296.cha,outside_age_range
Clinical-Eng,Feldman/ParentChild/SLI/PC-df/edw18.cha,weak_text_identity
Clinical-Eng,Feldman/ParentChild/SLI/PC-df/edw24.cha,weak_text_identity
Clinical-Eng,Feldman/ParentChild/SLI/PC-g/gam15.cha,weak_text_identity
Clinical-Eng,Feldman/ParentChild/SLI/PC-hm/hap15.cha,weak_text_identity
Clinical-Eng,Feldman/ParentChild/SLI/PC-hm/mec27.cha,weak_text_identity
Clinical-Eng,Feldman/ParentChild/SLI/PC-hm/mec30.cha,weak_text_identity
Clinical-Eng,Feldman/ParentChild/SLI/PC-mr/now30.cha,weak_text_identity
Clinical-Eng,Feldman/ParentChild/SLI/PC-mr/pla24.cha,weak_text_identity
