age_group,baseline_top_position,verb,subject,spacy_frequency,ud_frequency,spacy_table_available,ud_table_available
overall,4,have,gang,1.0,0.0,True,True
overall,4,have,gar,1.0,0.0,True,True
overall,4,have,garage,4.0,0.0,True,True
overall,4,have,gary,2.0,1.0,True,True
overall,4,have,gate,0.0,1.0,True,True
overall,4,have,gavin,4.0,0.0,True,True
overall,4,have,gene,1.0,0.0,True,True
overall,4,have,genie,2.0,1.0,True,True
overall,4,have,gentleman,3.0,1.0,True,True
overall,4,have,george,10.0,1.0,True,True
overall,4,have,georgie,1.0,1.0,True,True
overall,4,have,geraldine,1.0,0.0,True,True
overall,4,have,geranium,1.0,1.0,True,True
overall,4,have,gerbil,2.0,0.0,True,True
overall,4,have,gerne,6.0,0.0,True,True
overall,4,have,gert,1.0,0.0,True,True
overall,4,have,gertinor,0.0,1.0,True,True
overall,4,have,ghost,2.0,0.0,True,True
overall,4,have,giant,4.0,1.0,True,True
overall,4,have,gicha,1.0,0.0,True,True
overall,4,have,gig,1.0,0.0,True,True
overall,4,have,gigi,6.0,0.0,True,True
overall,4,have,gigis,1.0,0.0,True,True
overall,4,have,gijoe,0.0,1.0,True,True
overall,4,have,gillian,1.0,0.0,True,True
overall,4,have,gilly,2.0,2.0,True,True
overall,4,have,ginger,2.0,0.0,True,True
overall,4,have,giraffe,34.0,8.0,True,True
overall,4,have,girl,110.0,47.0,True,True
overall,4,have,girlfriend,2.0,2.0,True,True
overall,4,have,glass,16.0,6.0,True,True
overall,4,have,glen,0.0,1.0,True,True
overall,4,have,glenmae,1.0,0.0,True,True
overall,4,have,gloria,1.0,1.0,True,True
overall,4,have,glove,2.0,0.0,True,True
overall,4,have,glowstick,1.0,0.0,True,True
overall,4,have,glue,2.0,0.0,True,True
overall,4,have,go,84.0,0.0,True,True
overall,4,have,goat,13.0,8.0,True,True
overall,4,have,goatta,1.0,0.0,True,True
overall,4,have,goblin,2.0,0.0,True,True
overall,4,have,gobot,1.0,1.0,True,True
overall,4,have,god,4.0,2.0,True,True
overall,4,have,godt,2.0,0.0,True,True
overall,4,have,goggle,3.0,0.0,True,True
overall,4,have,going,2.0,0.0,True,True
overall,4,have,goldie,1.0,0.0,True,True
overall,4,have,goldilock,1.0,0.0,True,True
overall,4,have,goldilocks,2.0,2.0,True,True
overall,4,have,good,1.0,1.0,True,True
overall,4,have,goodbye,3.0,0.0,True,True
overall,4,have,goodness,1.0,0.0,True,True
overall,4,have,goofy,3.0,1.0,True,True
overall,4,have,goona,1.0,0.0,True,True
overall,4,have,goose,1.0,1.0,True,True
overall,4,have,gop,1.0,0.0,True,True
overall,4,have,gopher,1.0,0.0,True,True
overall,4,have,gordon,8.0,0.0,True,True
overall,4,have,gore,1.0,0.0,True,True
overall,4,have,government,1.0,0.0,True,True
overall,4,have,graeme,3.0,0.0,True,True
overall,4,have,gramma,5.0,3.0,True,True
overall,4,have,grammy,3.0,5.0,True,True
overall,4,have,grampa,4.0,3.0,True,True
overall,4,have,grampy,1.0,0.0,True,True
overall,4,have,granda,1.0,1.0,True,True
overall,4,have,grandad,9.0,0.0,True,True
overall,4,have,grandad_beilbie,1.0,0.0,True,True
overall,4,have,grandad_bielbie,1.0,0.0,True,True
overall,4,have,grandaddy,0.0,1.0,True,True
overall,4,have,granddad,14.0,0.0,True,True
overall,4,have,granddaddy,2.0,0.0,True,True
overall,4,have,grandma,84.0,18.0,True,True
overall,4,have,grandmom,1.0,0.0,True,True
overall,4,have,grandmother,6.0,3.0,True,True
overall,4,have,grandpa,16.0,12.0,True,True
overall,4,have,grandpap,2.0,0.0,True,True
overall,4,have,grandparent,3.0,4.0,True,True
overall,4,have,granny,14.0,3.0,True,True
overall,4,have,granny_dryden,3.0,0.0,True,True
overall,4,have,granny_sadie,1.0,0.0,True,True
overall,4,have,grant,1.0,0.0,True,True
overall,4,have,grape,4.0,1.0,True,True
overall,4,have,grass,2.0,0.0,True,True
overall,4,have,great,1.0,0.0,True,True
overall,4,have,great_grandma,2.0,0.0,True,True
overall,4,have,greatgrandma,1.0,0.0,True,True
overall,4,have,greg,1.0,1.0,True,True
overall,4,have,gregory,1.0,2.0,True,True
overall,4,have,greta,1.0,0.0,True,True
overall,4,have,grief,1.0,0.0,True,True
overall,4,have,grietje,1.0,1.0,True,True
overall,4,have,griggs,1.0,0.0,True,True
overall,4,have,griz,2.0,0.0,True,True
overall,4,have,group,2.0,1.0,True,True
overall,4,have,grover,3.0,0.0,True,True
overall,4,have,grownup,1.0,2.0,True,True
overall,4,have,guard,3.0,1.0,True,True
overall,4,have,guest,0.0,1.0,True,True
overall,4,have,guild,1.0,0.0,True,True
overall,4,have,guillem,1.0,0.0,True,True
overall,4,have,gumdrop,1.0,0.0,True,True
overall,4,have,gump,1.0,0.0,True,True
overall,4,have,guy,156.0,104.0,True,True
overall,4,have,gwww,2.0,2.0,True,True
overall,4,have,h,1.0,0.0,True,True
overall,4,have,hadta,14.0,0.0,True,True
overall,4,have,hafta,8.0,5.0,True,True
overall,4,have,haha,1.0,0.0,True,True
overall,4,have,hair,22.0,0.0,True,True
overall,4,have,half,1.0,0.0,True,True
overall,4,have,hall,1.0,0.0,True,True
overall,4,have,hamburger,1.0,0.0,True,True
overall,4,have,hammer,1.0,0.0,True,True
overall,4,have,hamster,2.0,2.0,True,True
overall,4,have,han,1.0,0.0,True,True
overall,4,have,hand,12.0,3.0,True,True
overall,4,have,handbag,1.0,0.0,True,True
overall,4,have,handle,1.0,0.0,True,True
overall,4,have,hang,1.0,0.0,True,True
overall,4,have,hanger,1.0,0.0,True,True
overall,4,have,hankey,2.0,0.0,True,True
overall,4,have,hansel,1.0,1.0,True,True
overall,4,have,hare,2.0,0.0,True,True
overall,4,have,harold,2.0,0.0,True,True
overall,4,have,harp,1.0,0.0,True,True
overall,4,have,harriet,3.0,0.0,True,True
overall,4,have,harry,5.0,0.0,True,True
overall,4,have,harvey,7.0,1.0,True,True
overall,4,have,hasta,36.0,18.0,True,True
overall,4,have,hat,17.0,0.0,True,True
overall,4,have,hawk,0.0,1.0,True,True
overall,4,have,hbo,1.0,1.0,True,True
overall,4,have,he,7846.0,4330.0,True,True
overall,4,have,head,8.0,3.0,True,True
overall,4,have,headlamp,1.0,0.0,True,True
overall,4,have,heart,2.0,1.0,True,True
overall,4,have,heather,3.0,1.0,True,True
overall,4,have,hedgehog,1.0,0.0,True,True
overall,4,have,hee,1.0,0.0,True,True
overall,4,have,heehaw,2.0,2.0,True,True
overall,4,have,heel,1.0,1.0,True,True
overall,4,have,heidi,2.0,2.0,True,True
overall,4,have,hel,1.0,0.0,True,True
overall,4,have,helen,3.0,2.0,True,True
overall,4,have,helicopter,7.0,4.0,True,True
overall,4,have,heller,1.0,0.0,True,True
overall,4,have,hellere,3.0,0.0,True,True
overall,4,have,hello_kitty,2.0,0.0,True,True
overall,4,have,helmet,3.0,1.0,True,True
overall,4,have,hen,9.0,2.0,True,True
overall,4,have,henry,5.0,2.0,True,True
overall,4,have,her,1.0,13.0,True,True
overall,4,have,herbal,1.0,0.0,True,True
overall,4,have,hercules,1.0,0.0,True,True
overall,4,have,herd,1.0,1.0,True,True
overall,4,have,hers,2.0,0.0,True,True
overall,4,have,hexagon,4.0,0.0,True,True
overall,4,have,hi,1.0,0.0,True,True
overall,4,have,hiccup,7.0,0.0,True,True
overall,4,have,hilda,3.0,2.0,True,True
overall,4,have,hin,1.0,0.0,True,True
overall,4,have,hippo,21.0,1.0,True,True
overall,4,have,hippopotamus,5.0,3.0,True,True
overall,4,have,hippos,1.0,0.0,True,True
overall,4,have,his,3.0,0.0,True,True
overall,4,have,ho,4.0,0.0,True,True
overall,4,have,hog,1.0,1.0,True,True
overall,4,have,holder,1.0,0.0,True,True
overall,4,have,hole,6.0,0.0,True,True
overall,4,have,hon,2.0,1.0,True,True
overall,4,have,hondo,2.0,0.0,True,True
overall,4,have,honey,4.0,3.0,True,True
overall,4,have,hood,2.0,0.0,True,True
overall,4,have,hook,1.0,0.0,True,True
overall,4,have,hoovering,1.0,0.0,True,True
overall,4,have,hopper,1.0,0.0,True,True
overall,4,have,horn,5.0,0.0,True,True
overall,4,have,horse,52.0,26.0,True,True
overall,4,have,horsie,43.0,5.0,True,True
overall,4,have,horton,1.0,0.0,True,True
overall,4,have,hose,1.0,0.0,True,True
overall,4,have,hospital,3.0,1.0,True,True
overall,4,have,hot,0.0,1.0,True,True
overall,4,have,hotdog,0.0,4.0,True,True
overall,4,have,hotel'd,1.0,0.0,True,True
overall,4,have,house,59.0,15.0,True,True
overall,4,have,howabout,0.0,1.0,True,True
overall,4,have,hoy,1.0,0.0,True,True
overall,4,have,huckle,2.0,0.0,True,True
overall,4,have,hucklecat,1.0,0.0,True,True
overall,4,have,huh,0.0,1.0,True,True
overall,4,have,hulk,0.0,1.0,True,True
overall,4,have,human,1.0,0.0,True,True
overall,4,have,humm,1.0,1.0,True,True
overall,4,have,hummus,1.0,0.0,True,True
overall,4,have,hump,2.0,0.0,True,True
overall,4,have,humpety_dumpety,1.0,0.0,True,True
overall,4,have,humpty,1.0,7.0,True,True
overall,4,have,humptydumpty,0.0,2.0,True,True
overall,4,have,hun,9.0,0.0,True,True
overall,4,have,hungary,1.0,2.0,True,True
overall,4,have,hungry,1.0,0.0,True,True
overall,4,have,hunter,2.0,0.0,True,True
overall,4,have,hurdy+gurdies,1.0,0.0,True,True
overall,4,have,husband,5.0,4.0,True,True
overall,4,have,hut,1.0,0.0,True,True
overall,4,have,hvad,8.0,0.0,True,True
overall,4,have,hwww,2.0,1.0,True,True
overall,4,have,i,15862.0,6476.0,True,True
overall,4,have,i're,1.0,0.0,True,True
overall,4,have,i_mean,2.0,0.0,True,True
overall,4,have,ian,3.0,0.0,True,True
overall,4,have,ice+cream,1.0,0.0,True,True
overall,4,have,icecream,0.0,1.0,True,True
overall,4,have,idea,2.0,0.0,True,True
overall,4,have,idontk,0.0,2.0,True,True
overall,4,have,ik,8.0,0.0,True,True
overall,4,have,ikke,13.0,0.0,True,True
overall,4,have,ill,1.0,0.0,True,True
overall,4,have,illinois,0.0,1.0,True,True
overall,4,have,imean,0.0,10.0,True,True
overall,4,have,iname,0.0,1.0,True,True
overall,4,have,incy,1.0,0.0,True,True
overall,4,have,indian,0.0,2.0,True,True
overall,4,have,indiana,1.0,0.0,True,True
overall,4,have,indians,2.0,0.0,True,True
overall,4,have,infection,1.0,0.0,True,True
overall,4,have,inga,2.0,0.0,True,True
overall,4,have,ingredient,1.0,0.0,True,True
overall,4,have,inky,3.0,3.0,True,True
overall,4,have,innertube,1.0,0.0,True,True
overall,4,have,instruction,1.0,0.0,True,True
overall,4,have,instrument,1.0,0.0,True,True
overall,4,have,interest,1.0,0.0,True,True
overall,4,have,investigator,7.0,6.0,True,True
overall,4,have,ion,1.0,1.0,True,True
overall,4,have,ireland,1.0,1.0,True,True
overall,4,have,iron,1.0,0.0,True,True
overall,4,have,iron_man,1.0,0.0,True,True
overall,4,have,isabel,5.0,0.0,True,True
overall,4,have,isabell,0.0,1.0,True,True
overall,4,have,isabelle,20.0,0.0,True,True
overall,4,have,island,2.0,1.0,True,True
overall,4,have,isobel,1.0,0.0,True,True
overall,4,have,it,3664.0,1228.0,True,True
overall,4,have,j,2.0,0.0,True,True
overall,4,have,ja,1.0,0.0,True,True
overall,4,have,jack,11.0,2.0,True,True
overall,4,have,jack_sprat,1.0,0.0,True,True
overall,4,have,jackie,1.0,0.0,True,True
overall,4,have,jackolantern,2.0,0.0,True,True
overall,4,have,jackson,0.0,1.0,True,True
overall,4,have,jacksprat,0.0,1.0,True,True
overall,4,have,jacqueline,1.0,0.0,True,True
overall,4,have,jacques,1.0,0.0,True,True
overall,4,have,jaffa_cake,2.0,0.0,True,True
overall,4,have,jake,2.0,1.0,True,True
overall,4,have,jake_jimmy,1.0,0.0,True,True
overall,4,have,jakey,0.0,1.0,True,True
overall,4,have,jamal,1.0,0.0,True,True
overall,4,have,james,10.0,1.0,True,True
overall,4,have,jamie,6.0,1.0,True,True
overall,4,have,jane,10.0,5.0,True,True
overall,4,have,janet,4.0,2.0,True,True
overall,4,have,janey,1.0,1.0,True,True
overall,4,have,jaqueta,1.0,0.0,True,True
overall,4,have,jar,2.0,0.0,True,True
overall,4,have,jared,1.0,0.0,True,True
overall,4,have,jason,3.0,0.0,True,True
overall,4,have,jasper,1.0,0.0,True,True
overall,4,have,je,3.0,0.0,True,True
overall,4,have,jean,4.0,1.0,True,True
overall,4,have,jeanie,0.0,1.0,True,True
overall,4,have,jeannine,15.0,0.0,True,True
overall,4,have,jeans,0.0,1.0,True,True
overall,4,have,jeep,2.0,1.0,True,True
overall,4,have,jeffery,1.0,1.0,True,True
overall,4,have,jeg,1.0,0.0,True,True
overall,4,have,jelly,1.0,0.0,True,True
overall,4,have,jelly_baby,1.0,0.0,True,True
overall,4,have,jellyfish,1.0,1.0,True,True
overall,4,have,jen,3.0,0.0,True,True
overall,4,have,jenell,1.0,1.0,True,True
overall,4,have,jenko,2.0,2.0,True,True
overall,4,have,jennifer,5.0,2.0,True,True
overall,4,have,jenny,16.0,14.0,True,True
overall,4,have,jeremy,2.0,2.0,True,True
overall,4,have,jerry,3.0,0.0,True,True
overall,4,have,jess,13.0,0.0,True,True
overall,4,have,jesse,6.0,1.0,True,True
overall,4,have,jessica,3.0,2.0,True,True
overall,4,have,jessie,1.0,0.0,True,True
overall,4,have,jibo,0.0,8.0,True,True
overall,4,have,jigsaw,4.0,0.0,True,True
overall,4,have,jigsaw+puzzle,1.0,0.0,True,True
overall,4,have,jigsaw+puzzles,1.0,0.0,True,True
overall,4,have,jij,2.0,0.0,True,True
overall,4,have,jill,8.0,3.0,True,True
overall,4,have,jillian,1.0,1.0,True,True
overall,4,have,jim,2.0,0.0,True,True
overall,4,have,jiminy,0.0,1.0,True,True
overall,4,have,jiminy_cricket,1.0,0.0,True,True
overall,4,have,jimmy,1.0,0.0,True,True
overall,4,have,jingle_bells,1.0,0.0,True,True
overall,4,have,jj,1.0,1.0,True,True
overall,4,have,jo,7.0,0.0,True,True
overall,4,have,joan,1.0,0.0,True,True
overall,4,have,joanna,3.0,2.0,True,True
overall,4,have,joanne,0.0,1.0,True,True
overall,4,have,joe,3.0,1.0,True,True
overall,4,have,joel,1.0,0.0,True,True
overall,4,have,joey,6.0,2.0,True,True
overall,4,have,john,12.0,0.0,True,True
overall,4,have,johnathan,2.0,0.0,True,True
overall,4,have,johnny,14.0,3.0,True,True
overall,4,have,jojo,0.0,1.0,True,True
overall,4,have,joker,1.0,0.0,True,True
overall,4,have,jon,1.0,0.0,True,True
overall,4,have,jonathan,2.0,0.0,True,True
overall,4,have,jones,1.0,0.0,True,True
overall,4,have,jonny,2.0,0.0,True,True
overall,4,have,jordan,3.0,1.0,True,True
overall,4,have,joseph,9.0,8.0,True,True
overall,4,have,josh,9.0,6.0,True,True
overall,4,have,joshua,2.0,1.0,True,True
overall,4,have,joy,1.0,0.0,True,True
overall,4,have,juda,1.0,0.0,True,True
overall,4,have,judge,1.0,0.0,True,True
overall,4,have,judy,1.0,2.0,True,True
overall,4,have,juice,8.0,0.0,True,True
overall,4,have,julia,3.0,1.0,True,True
overall,4,have,julian,5.0,0.0,True,True
overall,4,have,julie,4.0,0.0,True,True
overall,4,have,jumper,2.0,0.0,True,True
overall,4,have,jupiter,3.0,0.0,True,True
overall,4,have,justin,7.0,6.0,True,True
overall,4,have,jwww,59.0,10.0,True,True
overall,4,have,k,2.0,0.0,True,True
overall,4,have,kaaee,2.0,1.0,True,True
overall,4,have,kaas,1.0,0.0,True,True
overall,4,have,kahah,1.0,0.0,True,True
overall,4,have,kaiba,1.0,0.0,True,True
overall,4,have,kaleidoscope,1.0,0.0,True,True
overall,4,have,kalie,7.0,5.0,True,True
overall,4,have,kan,1.0,0.0,True,True
overall,4,have,kanga,3.0,0.0,True,True
overall,4,have,kangaroo,14.0,3.0,True,True
overall,4,have,karen,5.0,7.0,True,True
overall,4,have,kasey,0.0,5.0,True,True
overall,4,have,kate,3.0,0.0,True,True
overall,4,have,kathleen,1.0,1.0,True,True
overall,4,have,kathryn,6.0,0.0,True,True
overall,4,have,kathy,5.0,0.0,True,True
overall,4,have,katie,11.0,8.0,True,True
overall,4,have,katiecaterpillar,0.0,1.0,True,True
overall,4,have,katrina,1.0,0.0,True,True
overall,4,have,katy,1.0,0.0,True,True
overall,4,have,kayode,1.0,0.0,True,True
overall,4,have,keith,1.0,1.0,True,True
overall,4,have,kelly,1.0,1.0,True,True
overall,4,have,ken,2.0,1.0,True,True
overall,4,have,kenny,3.0,1.0,True,True
overall,4,have,kent,2.0,1.0,True,True
overall,4,have,kentucky,1.0,0.0,True,True
overall,4,have,kerri'has,1.0,0.0,True,True
overall,4,have,kerrihas,0.0,1.0,True,True
overall,4,have,kerry,1.0,0.0,True,True
overall,4,have,kevin,1.0,1.0,True,True
overall,4,have,key,1.0,0.0,True,True
overall,4,have,kick,2.0,0.0,True,True
overall,4,have,kid,46.0,31.0,True,True
overall,4,have,kim,8.0,0.0,True,True
overall,4,have,kimmy,1.0,1.0,True,True
overall,4,have,kind,14.0,5.0,True,True
overall,4,have,kindergarten,3.0,0.0,True,True
overall,4,have,king,6.0,0.0,True,True
overall,4,have,king+fisher,1.0,0.0,True,True
overall,4,have,kingdom,1.0,0.0,True,True
overall,4,have,kipper,1.0,0.0,True,True
overall,4,have,kirsten,1.0,1.0,True,True
overall,4,have,kiss,3.0,0.0,True,True
overall,4,have,kite,3.0,1.0,True,True
overall,4,have,kitten,10.0,8.0,True,True
overall,4,have,kitty,32.0,28.0,True,True
overall,4,have,klm,1.0,1.0,True,True
overall,4,have,knee,1.0,0.0,True,True
overall,4,have,knicker,1.0,0.0,True,True
overall,4,have,knife,1.0,0.0,True,True
overall,4,have,knight,1.0,2.0,True,True
overall,4,have,kokowk,1.0,0.0,True,True
overall,4,have,koolaid,1.0,1.0,True,True
overall,4,have,krispies,1.0,0.0,True,True
overall,4,have,kristin,2.0,2.0,True,True
overall,4,have,kyle,1.0,0.0,True,True
overall,4,have,l,6.0,0.0,True,True
overall,4,have,la,14.0,0.0,True,True
overall,4,have,la_la,2.0,0.0,True,True
overall,4,have,laa,1.0,0.0,True,True
overall,4,have,laa_laa,4.0,0.0,True,True
overall,4,have,lad,1.0,0.0,True,True
overall,4,have,ladder,3.0,0.0,True,True
overall,4,have,ladder+truck,1.0,0.0,True,True
overall,4,have,lady,41.0,11.0,True,True
overall,4,have,ladybird,9.0,0.0,True,True
overall,4,have,ladybug,0.0,1.0,True,True
overall,4,have,ladys,4.0,0.0,True,True
overall,4,have,lala,5.0,0.0,True,True
overall,4,have,lamb,11.0,1.0,True,True
overall,4,have,lamp,1.0,0.0,True,True
overall,4,have,lantern,1.0,0.0,True,True
overall,4,have,lara,8.0,0.0,True,True
overall,4,have,larry,1.0,1.0,True,True
overall,4,have,lassie,2.0,0.0,True,True
overall,4,have,lastname,1.0,0.0,True,True
overall,4,have,latte,1.0,0.0,True,True
overall,4,have,laura,19.0,15.0,True,True
overall,4,have,laura'll,1.0,0.0,True,True
overall,4,have,lauren,4.0,1.0,True,True
overall,4,have,laurie,3.0,2.0,True,True
overall,4,have,lawd,1.0,0.0,True,True
overall,4,have,layer,1.0,0.0,True,True
overall,4,have,le,4.0,0.0,True,True
overall,4,have,leaf,3.0,2.0,True,True
overall,4,have,leah,3.0,1.0,True,True
overall,4,have,leave,1.0,1.0,True,True
overall,4,have,lee,2.0,0.0,True,True
overall,4,have,lee_lee,1.0,0.0,True,True
overall,4,have,leg,40.0,4.0,True,True
overall,4,have,legging,1.0,0.0,True,True
overall,4,have,lego,2.0,0.0,True,True
overall,4,have,leila,7.0,5.0,True,True
overall,4,have,lemme,51.0,5.0,True,True
overall,4,have,lemur,2.0,2.0,True,True
overall,4,have,len,1.0,1.0,True,True
overall,4,have,lena,1.0,0.0,True,True
overall,4,have,leo,1.0,0.0,True,True
overall,4,have,leopard,6.0,4.0,True,True
overall,4,have,les,2.0,0.0,True,True
overall,4,have,let,22.0,0.0,True,True
overall,4,have,letcha,1.0,0.0,True,True
overall,4,have,letter,10.0,0.0,True,True
overall,4,have,level,1.0,0.0,True,True
overall,4,have,li,11.0,0.0,True,True
overall,4,have,lia,1.0,1.0,True,True
overall,4,have,library,9.0,3.0,True,True
overall,4,have,lid,5.0,1.0,True,True
overall,4,have,lie,2.0,0.0,True,True
overall,4,have,lige,9.0,0.0,True,True
overall,4,have,light,7.0,0.0,True,True
overall,4,have,lightyear,1.0,0.0,True,True
overall,4,have,like,1.0,0.0,True,True
overall,4,have,lilly,1.0,0.0,True,True
overall,4,have,lily,55.0,1.0,True,True
overall,4,have,limme,1.0,0.0,True,True
overall,4,have,linda,11.0,3.0,True,True
overall,4,have,lindsay,1.0,1.0,True,True
overall,4,have,line,2.0,1.0,True,True
overall,4,have,lineaker,1.0,0.0,True,True
overall,4,have,linus,0.0,1.0,True,True
overall,4,have,lion,17.0,14.0,True,True
overall,4,have,lion_king,3.0,0.0,True,True
overall,4,have,lip,1.0,0.0,True,True
overall,4,have,lipstick,0.0,1.0,True,True
overall,4,have,lisa,11.0,2.0,True,True
overall,4,have,listening,0.0,1.0,True,True
overall,4,have,little,5.0,1.0,True,True
overall,4,have,little_bill,1.0,0.0,True,True
overall,4,have,little_people,1.0,0.0,True,True
overall,4,have,littlebear,0.0,1.0,True,True
overall,4,have,littlecaesars,0.0,1.0,True,True
overall,4,have,liz,2.0,0.0,True,True
overall,4,have,liza,1.0,0.0,True,True
overall,4,have,lizard,1.0,0.0,True,True
overall,4,have,lizzie,1.0,0.0,True,True
overall,4,have,llama,1.0,0.0,True,True
overall,4,have,llamas,1.0,0.0,True,True
overall,4,have,lo,64.0,0.0,True,True
overall,4,have,load,3.0,0.0,True,True
overall,4,have,loader,1.0,0.0,True,True
overall,4,have,loaf,1.0,0.0,True,True
overall,4,have,lobster,3.0,1.0,True,True
overall,4,have,lock,0.0,1.0,True,True
overall,4,have,locomotive,1.0,0.0,True,True
overall,4,have,log,1.0,1.0,True,True
overall,4,have,lois,10.0,8.0,True,True
overall,4,have,look,8.0,0.0,True,True
overall,4,have,looka,1.0,0.0,True,True
overall,4,have,lookit,0.0,1.0,True,True
overall,4,have,lord,6.0,2.0,True,True
overall,4,have,lorna,1.0,0.0,True,True
overall,4,have,lorry,6.0,0.0,True,True
overall,4,have,los,1.0,0.0,True,True
overall,4,have,lot,50.0,15.0,True,True
overall,4,have,lots_of,1.0,0.0,True,True
overall,4,have,lou,5.0,0.0,True,True
overall,4,have,louise,1.0,0.0,True,True
overall,4,have,louli,1.0,0.0,True,True
overall,4,have,lucas,1.0,0.0,True,True
overall,4,have,lucille,0.0,1.0,True,True
overall,4,have,luck,1.0,1.0,True,True
overall,4,have,lucy,10.0,0.0,True,True
overall,4,have,luke,3.0,0.0,True,True
overall,4,have,lulu,1.0,0.0,True,True
overall,4,have,luna,1.0,0.0,True,True
overall,4,have,lunch,4.0,0.0,True,True
overall,4,have,lunchboxe,1.0,0.0,True,True
overall,4,have,lwww,2.0,1.0,True,True
overall,4,have,lyle,1.0,1.0,True,True
overall,4,have,lymph+node,1.0,0.0,True,True
overall,4,have,lyn,1.0,0.0,True,True
