collection,corpus,transcript,utterance_id,classification,multiplicity,alignment_basis,spacy_subject_surface,spacy_verb_surface,spacy_subject_lemma,spacy_verb_lemma,spacy_verb_pos,ud_subject_surface,ud_verb_surface,ud_subject_lemma,ud_verb_lemma,ud_verb_pos
Eng-NA,OCSC,OCSC/7/7045.cha,150,spacy_only,1,surface_forms,we,gon,we,go,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,162,spacy_only,1,surface_forms,this,'s,this,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,170,spacy_only,1,surface_forms,that,'s,that,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,171,spacy_only,1,surface_forms,wanna,read,wanna,read,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,185,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,193,spacy_only,1,surface_forms,you,are,you,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,195,spacy_only,1,surface_forms,that,'s,that,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,201,spacy_only,1,surface_forms,we,gon,we,go,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,215,spacy_only,1,surface_forms,we,gon,we,go,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,221,spacy_only,1,surface_forms,we,gon,we,go,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,224,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,230,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,234,spacy_only,1,surface_forms,it,'s,it,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,244,spacy_only,1,surface_forms,we,gon,we,go,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,251,spacy_only,1,surface_forms,we,gon,we,go,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,254,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,260,spacy_only,1,surface_forms,we,gon,we,go,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,265,spacy_only,1,surface_forms,we,gon,we,go,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,273,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,280,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,283,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,296,spacy_only,1,surface_forms,we,'re,we,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,298,spacy_only,1,surface_forms,it,'s,it,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,303,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,309,spacy_only,1,surface_forms,we,gon,we,go,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,316,spacy_only,1,surface_forms,we,'re,we,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,327,spacy_only,1,surface_forms,we,gon,we,go,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,329,spacy_only,1,surface_forms,you,tell,you,tell,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,343,spacy_only,1,surface_forms,they,going,they,go,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,346,spacy_only,1,surface_forms,they,boy,they,boy,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,346,spacy_only,1,surface_forms,boy,are,boy,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,348,spacy_only,1,surface_forms,you,be,you,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,351,spacy_only,1,surface_forms,you,like,you,like,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,353,spacy_only,1,surface_forms,that,'s,that,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,402,spacy_only,1,surface_forms,it,'s,it,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,403,spacy_only,1,surface_forms,that,fish,that,fish,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,410,spacy_only,1,surface_forms,names,are,name,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,420,spacy_only,1,surface_forms,she,is,she,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,441,spacy_only,1,surface_forms,I,'m,i,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,470,spacy_only,1,surface_forms,octopus,is,octopus,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,472,spacy_only,1,surface_forms,he,helping,he,help,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,484,spacy_only,1,surface_forms,that,be,that,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,507,spacy_only,1,surface_forms,you,were,you,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,519,spacy_only,1,surface_forms,she,is,she,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,521,spacy_only,1,surface_forms,you,been,you,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,523,spacy_only,1,surface_forms,you,have,you,have,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,525,spacy_only,1,surface_forms,she,gon,she,go,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,542,spacy_only,2,surface_forms,some,were,some,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,548,spacy_only,1,surface_forms,she,'s,she,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,581,spacy_only,1,surface_forms,we,'re,we,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,588,spacy_only,1,surface_forms,you,do,you,do,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,589,spacy_only,1,surface_forms,it,'s,it,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,679,spacy_only,1,surface_forms,you,tell,you,tell,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,715,spacy_only,1,surface_forms,you,ca,you,can,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,716,spacy_only,1,surface_forms,you,do,you,do,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,725,spacy_only,1,surface_forms,shoes,'s,shoe,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,754,spacy_only,1,surface_forms,ii,is,ii,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,754,spacy_only,1,surface_forms,↫,is,↫,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,754,spacy_only,1,surface_forms,it,is,it,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,768,spacy_only,1,surface_forms,mom,does,mom,do,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,796,spacy_only,1,surface_forms,you,get,you,get,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,811,spacy_only,1,surface_forms,kind,'s,kind,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,820,spacy_only,1,surface_forms,that,'s,that,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,821,spacy_only,1,surface_forms,they,doing,they,do,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,844,spacy_only,1,surface_forms,you,ca,you,can,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,870,spacy_only,1,surface_forms,you,were,you,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,883,spacy_only,1,surface_forms,ball,is,ball,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,892,spacy_only,1,surface_forms,that,is,that,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,913,spacy_only,1,surface_forms,thing,'s,thing,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,924,spacy_only,1,surface_forms,he,doing,he,do,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,926,spacy_only,1,surface_forms,that,is,that,be,AUX,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,929,spacy_only,1,surface_forms,he,doing,he,do,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,943,spacy_only,1,surface_forms,he,wearing,he,wear,VERB,,,,,
Eng-NA,OCSC,OCSC/7/7045.cha,948,spacy_only,1,surface_forms,you,are,you,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,1,spacy_only,1,surface_forms,we,going,we,go,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,6,spacy_only,1,surface_forms,that,'s,that,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,6,spacy_only,1,surface_forms,it,is,it,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,8,spacy_only,1,surface_forms,you,do,you,do,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,13,spacy_only,1,surface_forms,that,'s,that,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,14,spacy_only,1,surface_forms,who,sitting,who,sit,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,15,spacy_only,1,surface_forms,that,is,that,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,19,spacy_only,1,surface_forms,you,been,you,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,29,spacy_only,1,surface_forms,windmill,is,windmill,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,29,spacy_only,1,surface_forms,it,is,it,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,41,spacy_only,1,surface_forms,you,got,you,get,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,42,spacy_only,1,surface_forms,he,is,he,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,44,spacy_only,1,surface_forms,he,'s,he,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,46,spacy_only,1,surface_forms,he,is,he,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,48,spacy_only,1,surface_forms,it,was,it,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,51,spacy_only,1,surface_forms,saw,is,saw,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,74,spacy_only,1,surface_forms,sacks,are,sack,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,77,spacy_only,1,surface_forms,they,are,they,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,79,spacy_only,1,surface_forms,what,is,what,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,81,spacy_only,1,surface_forms,milk,is,milk,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,83,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,85,spacy_only,1,surface_forms,it,be,it,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,87,spacy_only,1,surface_forms,it,'s,it,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,87,spacy_only,1,surface_forms,it,is,it,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,90,spacy_only,1,surface_forms,I,going,i,go,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,91,spacy_only,1,surface_forms,I,tell,i,tell,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,93,spacy_only,1,surface_forms,turtle,is,turtle,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,93,spacy_only,1,surface_forms,budgie,is,budgie,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,107,spacy_only,1,surface_forms,these,are,these,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,113,spacy_only,1,surface_forms,it,was,it,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,113,spacy_only,1,surface_forms,Peter,was,peter,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,120,spacy_only,1,surface_forms,these,are,these,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,122,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,124,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,126,spacy_only,1,surface_forms,it,'s,it,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,129,spacy_only,1,surface_forms,she,eating,she,eat,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,131,spacy_only,1,surface_forms,these,are,these,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,134,spacy_only,1,surface_forms,these,are,these,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,135,spacy_only,1,surface_forms,Debbie,is,debbie,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,135,spacy_only,1,surface_forms,she,is,she,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,137,spacy_only,1,surface_forms,balloon,is,balloon,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,137,spacy_only,1,surface_forms,Jack,is,jack,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,137,spacy_only,1,surface_forms,Tony,is,tony,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,139,spacy_only,1,surface_forms,we,got,we,get,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,141,spacy_only,1,surface_forms,we,going,we,go,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,142,spacy_only,1,surface_forms,we,going,we,go,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,144,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,144,spacy_only,1,surface_forms,who,kneeling,who,kneel,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,145,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,145,spacy_only,1,surface_forms,that,carrying,that,carry,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,148,spacy_only,1,surface_forms,I,hiding,i,hide,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,153,spacy_only,1,surface_forms,it,'s,it,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,153,spacy_only,1,surface_forms,it,is,it,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,159,spacy_only,1,surface_forms,who,kneeling,who,kneel,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,161,spacy_only,1,surface_forms,we,going,we,go,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,165,spacy_only,1,surface_forms,I,hiding,i,hide,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,168,spacy_only,1,surface_forms,who,sweeping,who,sweep,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,174,spacy_only,1,surface_forms,she,has,she,have,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,178,spacy_only,1,surface_forms,we,going,we,go,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,180,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,180,spacy_only,1,surface_forms,who,putting,who,put,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,181,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,181,spacy_only,1,surface_forms,who,kneeling,who,kneel,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,193,spacy_only,1,surface_forms,she,has,she,have,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,195,spacy_only,1,surface_forms,we,going,we,go,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,196,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,197,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,198,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,198,spacy_only,1,surface_forms,boy,pulling,boy,pull,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,206,spacy_only,1,surface_forms,we,going,we,go,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,207,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,208,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,209,spacy_only,1,surface_forms,these,are,these,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,218,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,221,spacy_only,1,surface_forms,I,got,i,get,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,222,spacy_only,1,surface_forms,this,is,this,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,222,spacy_only,1,surface_forms,who,jumping,who,jump,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,226,spacy_only,1,surface_forms,we,got,we,get,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,230,spacy_only,1,surface_forms,they,'re,they,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,232,spacy_only,1,surface_forms,family,is,family,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,232,spacy_only,1,surface_forms,it,is,it,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,234,spacy_only,1,surface_forms,we,going,we,go,VERB,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,237,spacy_only,1,surface_forms,tiger,is,tiger,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,238,spacy_only,1,surface_forms,tiger,is,tiger,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,241,spacy_only,1,surface_forms,you,are,you,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,241,spacy_only,1,surface_forms,I,am,i,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,246,spacy_only,1,surface_forms,tiger,is,tiger,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,248,spacy_only,1,surface_forms,tiger,is,tiger,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,262,spacy_only,1,surface_forms,it,'s,it,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,264,spacy_only,1,surface_forms,horsie,is,horsie,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,264,spacy_only,1,surface_forms,it,is,it,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,276,spacy_only,1,surface_forms,he,'s,he,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,278,spacy_only,1,surface_forms,you,are,you,be,AUX,,,,,
Eng-UK,Fletcher,Fletcher/5/hngav.cha,280,spacy_only,1,surface_forms,he,give,he,give,VERB,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,6,spacy_only,1,surface_forms,you,hurt,you,hurt,VERB,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,7,spacy_only,1,surface_forms,you,wo,you,will,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,8,spacy_only,1,surface_forms,you,have,you,have,VERB,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,10,spacy_only,1,surface_forms,you,have,you,have,VERB,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,12,spacy_only,1,surface_forms,Jwww,is,jwww,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,19,spacy_only,1,surface_forms,Jwww,is,jwww,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,20,spacy_only,1,surface_forms,you,are,you,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,23,spacy_only,1,surface_forms,he,is,he,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,26,spacy_only,1,surface_forms,he,is,he,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,28,spacy_only,1,surface_forms,he,is,he,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,35,spacy_only,1,surface_forms,that,'s,that,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,39,spacy_only,1,surface_forms,what,'s,what,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,42,spacy_only,1,surface_forms,that,'s,that,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,64,spacy_only,1,surface_forms,it,is,it,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,69,spacy_only,1,surface_forms,it,is,it,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,71,spacy_only,1,surface_forms,it,is,it,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,74,spacy_only,1,surface_forms,that,'s,that,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,76,spacy_only,1,surface_forms,that,'s,that,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,78,spacy_only,1,surface_forms,it,is,it,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,78,spacy_only,1,surface_forms,Fraser,is,fraser,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,82,spacy_only,1,surface_forms,it,is,it,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,92,spacy_only,1,surface_forms,that,'s,that,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,92,spacy_only,1,surface_forms,it,is,it,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,93,spacy_only,1,surface_forms,Thomas,is,thomas,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,96,spacy_only,1,surface_forms,that,'s,that,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,96,spacy_only,1,surface_forms,it,is,it,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,97,spacy_only,1,surface_forms,Thomas,is,thomas,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,98,spacy_only,1,surface_forms,Thomas,is,thomas,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,101,spacy_only,1,surface_forms,who,'s,who,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,113,spacy_only,1,surface_forms,you,were,you,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,116,spacy_only,1,surface_forms,they,'re,they,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,120,spacy_only,2,surface_forms,what,'s,what,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,122,spacy_only,1,surface_forms,that,'s,that,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,124,spacy_only,1,surface_forms,he,is,he,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,143,spacy_only,1,surface_forms,that,'s,that,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,155,spacy_only,1,surface_forms,that,'s,that,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,164,spacy_only,1,surface_forms,that,'s,that,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,171,spacy_only,1,surface_forms,you,have,you,have,VERB,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,173,spacy_only,1,surface_forms,Jeannine,got,jeannine,get,VERB,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,175,spacy_only,1,surface_forms,she,has,she,have,VERB,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,179,spacy_only,1,surface_forms,she,did,she,do,VERB,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,181,spacy_only,1,surface_forms,he,'s,he,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,183,spacy_only,1,surface_forms,he,singing,he,sing,VERB,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,183,spacy_only,1,surface_forms,he,is,he,be,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,206,spacy_only,1,surface_forms,you,ca,you,can,AUX,,,,,
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,211,spacy_only,1,surface_forms,it,'s,it,be,AUX,,,,,
